chr	start	end	strand	pvalue	qvalue	meth.diff
8	98509001	98510000	*	3.78733914760479e-06	0.000164185745400517	-18.5524617370417
8	98859001	98860000	*	2.38328446610671e-09	2.73892600072249e-07	18.9098211396236
8	98949001	98950000	*	9.55884837248546e-09	9.41109722088642e-07	15.4370529995145
8	99034001	99035000	*	6.33345212535879e-07	3.63060223745467e-05	15.0180224787552
8	99222001	99223000	*	3.46926304957216e-05	0.00100391215568453	23.1246895106702
8	99539001	99540000	*	5.4801551225019e-11	9.14872903283676e-09	15.3383458656596
8	100015001	100016000	*	2.44005510672293e-13	6.39742920090023e-11	17.1349322929678
8	100260001	100261000	*	1.00010070983482e-10	1.57786860324462e-08	16.6301920142134
8	100727001	100728000	*	5.04197553340658e-07	2.99118501347595e-05	21.7977700884195
8	101074001	101075000	*	1.39486902385944e-05	0.000481611985484637	15.5066441587672
8	101081001	101082000	*	0.00531421500071778	0.0442868634500155	-17.8745028641934
8	101776001	101777000	*	3.63656159164227e-10	5.04176160452022e-08	18.6554987259407
8	102729001	102730000	*	3.00634533631607e-11	5.31607907457762e-09	16.0552897394513
8	102734001	102735000	*	1.22877872234539e-12	2.84875651944168e-10	23.0032025961247
8	102766001	102767000	*	0.00260164302302601	0.0267951734738787	17.1092436974739
8	103188001	103189000	*	2.38482560729733e-05	0.000742945152160791	-15.0544196928085
8	103395001	103396000	*	3.69783424317339e-12	7.86175992252127e-10	15.0418246399918
8	104404001	104405000	*	4.83305660870035e-08	3.92865736740922e-06	15.8918732782369
8	104657001	104658000	*	0.00219001181609361	0.0236975950997463	-15.3507658405436
8	104699001	104700000	*	3.09254400680617e-09	3.45498099272059e-07	-20.6685809105395
8	104710001	104711000	*	2.09388230201821e-14	6.55500917845829e-12	-15.3821977563843
8	104860001	104861000	*	0.000299994650624293	0.00541196682655347	-15.1546544200457
8	104934001	104935000	*	2.0660765405411e-05	0.0006617588947092	-15.3941630765995
8	104962001	104963000	*	4.37128426043108e-16	1.758060926952e-13	-17.48563057719
8	104977001	104978000	*	5.16885189432781e-06	0.000212812379285814	-15.3175313058798
8	105043001	105044000	*	1.3908527395904e-07	9.87272732581282e-06	-19.0459045894141
8	105082001	105083000	*	0.000159504672378202	0.00333603557215569	-15.0400637715926
8	105085001	105086000	*	5.31055542735892e-07	3.12533938776785e-05	-21.8864468864079
8	105328001	105329000	*	5.99260239011208e-07	3.46208467350198e-05	15.6869132445449
8	105527001	105528000	*	1.90861039020878e-05	0.000620898236623596	20.2344591882615
8	105800001	105801000	*	1.18707932088922e-11	2.27442975191579e-09	16.961878423421
8	105919001	105920000	*	3.71791990004297e-06	0.000161708421945734	-18.1522647193886
8	105933001	105934000	*	3.7402427882097e-06	0.000162501419669144	-21.0016814793792
8	105984001	105985000	*	7.65331041971821e-32	1.56641218455996e-28	22.599640524814
8	106090001	106091000	*	5.21974021416906e-08	4.2011706043397e-06	19.8051948051935
8	106754001	106755000	*	6.41343474814859e-23	5.91244266287497e-20	15.8100123587424
8	107177001	107178000	*	3.22642539403987e-12	6.93772221951834e-10	17.9264119115405
8	107231001	107232000	*	1.05769443564393e-09	1.31970849653063e-07	20.2393885310778
8	107446001	107447000	*	7.00442678700784e-06	0.000273867697422976	15.964590964591
8	107748001	107749000	*	4.76028803875271e-06	0.000198727832602699	17.9517058328478
8	107931001	107932000	*	9.49859360760901e-34	2.25577660027051e-30	24.7452363943842
8	107972001	107973000	*	0.000754296544865125	0.0108532913937091	22.3498858879731
8	108199001	108200000	*	0.00556346824195294	0.0457280379221071	15.6954156817182
8	108208001	108209000	*	3.52385532557962e-19	2.1312520874526e-16	25.8965128740622
8	108379001	108380000	*	9.16324349834359e-05	0.00216808410858317	-18.6956521737537
8	108764001	108765000	*	1.97512369243917e-10	2.91488882832629e-08	20.9852797855788
8	108775001	108776000	*	7.73600932466796e-06	0.000297197831605791	15.7794151508174
8	108790001	108791000	*	2.85810797646569e-14	8.74386942917251e-12	17.4864827358084
8	108895001	108896000	*	9.44874380850606e-05	0.00222082453176684	24.9932230954078
8	108961001	108962000	*	1.70446302164554e-08	1.56993708756195e-06	22.7676157865587
8	109120001	109121000	*	7.21671391351426e-07	4.05569947775714e-05	15.5737704107638
8	109157001	109158000	*	1.71011661146119e-10	2.56091427710772e-08	16.6137843504946
8	109481001	109482000	*	9.62019566414668e-20	6.25250236978062e-17	18.5862208017703
8	109546001	109547000	*	0.00209022162737256	0.0229156687220172	17.5318066157761
8	109765001	109766000	*	2.8902077323195e-06	0.000131101322845832	-15.8384685811188
8	110054001	110055000	*	5.4489404983668e-07	3.19423430870941e-05	20.4612441164926
8	110093001	110094000	*	5.72326248086888e-09	5.96603903299428e-07	21.3690496737892
8	110098001	110099000	*	1.53340263766096e-18	8.63844715238445e-16	17.2325326487664
8	110141001	110142000	*	7.55133565809069e-05	0.00186224370505498	15.7589626228587
8	110173001	110174000	*	2.74530442644598e-18	1.50140664723076e-15	16.660743508592
8	110283001	110284000	*	2.37949690814063e-08	2.10936415155722e-06	21.6330980662187
8	110306001	110307000	*	9.6313591537269e-11	1.52579235171535e-08	16.1807248285022
8	110395001	110396000	*	7.68081089794004e-35	1.9742982238268e-31	17.5660483290194
8	110402001	110403000	*	7.84829977447741e-08	5.99789272863157e-06	16.6404267060269
8	110424001	110425000	*	3.11269878670782e-24	3.27750681186524e-21	18.6959367005771
8	110428001	110429000	*	3.08456974944161e-06	0.000138477803166666	17.8560554159219
8	110500001	110501000	*	4.50326105248969e-09	4.8181273010967e-07	24.6522509511523
8	110508001	110509000	*	8.7134578443404e-07	4.76201169126813e-05	-18.7414187643019
8	110521001	110522000	*	4.32398891934347e-05	0.00119759551887365	18.5232216251711
8	111015001	111016000	*	4.48559850696138e-08	3.6809116176196e-06	-35.7731595347738
8	111223001	111224000	*	0.000328511450243301	0.00580080686747708	17.4975431041493
8	111363001	111364000	*	1.06711101790025e-08	1.03860428277881e-06	18.5547331515387
8	111365001	111366000	*	7.43497945818365e-07	4.15981555508531e-05	16.3496478827135
8	111580001	111581000	*	1.16823760509883e-11	2.24012999786228e-09	18.3251633986863
8	111629001	111630000	*	0.00112287256747503	0.0145641858649919	16.470588235294
8	111646001	111647000	*	3.18451678109505e-12	6.85547837122315e-10	21.0855481577824
8	111820001	111821000	*	4.4516198431958e-15	1.54424795798423e-12	19.6895119678098
8	111858001	111859000	*	4.640172309386e-08	3.79304266778082e-06	-15.4250062971072
8	111989001	111990000	*	5.01786792470485e-06	0.000207631380102441	16.2095639943723
8	112009001	112010000	*	3.37773223783831e-05	0.000982428415254143	26.1623872310895
8	112026001	112027000	*	3.36894277023303e-17	1.59149949095896e-14	15.6829996212251
8	112047001	112048000	*	6.50301848796631e-05	0.0016550852775278	20.6717215857756
8	112068001	112069000	*	3.65383729192085e-13	9.29262727497834e-11	26.9860624971776
8	112125001	112126000	*	1.60606701666258e-06	8.01425057065319e-05	15.7035321927494
8	112133001	112134000	*	6.2436983554895e-06	0.000248904225444912	15.2256666734161
8	112150001	112151000	*	0.00132643346558147	0.0164655729583504	-15.2651000194212
8	112223001	112224000	*	0.00307888977645837	0.03020932122656	20.3239556692242
8	112333001	112334000	*	3.18175200985487e-07	2.01481230228464e-05	-30.3105590061196
8	112369001	112370000	*	0.000688478710089476	0.0101416945394782	-17.1253734734542
8	112427001	112428000	*	1.47802019646585e-05	0.000504922604904638	-18.7379679126099
8	112434001	112435000	*	0.000187268964928468	0.00377707003869564	17.5967741611251
8	112442001	112443000	*	0.000213191017862284	0.00417405823188547	-19.3248240486685
8	112595001	112596000	*	1.19996038567283e-07	8.68848864305906e-06	31.6708359391258
8	112797001	112798000	*	4.7372887639527e-21	3.55885492788086e-18	16.6129194158812
8	112800001	112801000	*	1.53962335495231e-09	1.85099184597462e-07	16.418944936293
8	112992001	112993000	*	1.49970596226944e-09	1.80805907973725e-07	17.3973727422002
8	113080001	113081000	*	0.000168620654973259	0.00348351238894799	-21.8181817752233
8	113103001	113104000	*	0.00328915643125949	0.0316533825463216	-19.9021757463316
8	113142001	113143000	*	8.40110344010525e-06	0.00031795958427691	15.1132431043344
8	113407001	113408000	*	0.000335096946408241	0.00588808891374035	-18.3333333333333
8	113438001	113439000	*	2.27227993732932e-06	0.000107190663493903	18.551885218549
8	113603001	113604000	*	0.000410076374000704	0.0068658938045101	19.2255588132061
8	113629001	113630000	*	0.00287116305590035	0.0287457770272431	19.9586513994905
8	113856001	113857000	*	0.00323601580390991	0.0312940037470256	-18.956611570248
8	113858001	113859000	*	1.16735368004763e-05	0.000416194652803818	20.4475581806847
8	113880001	113881000	*	4.56525309370473e-07	2.74904778150956e-05	15.0387286719621
8	113925001	113926000	*	4.10890449944266e-21	3.11085242708915e-18	16.8026816367668
8	113932001	113933000	*	7.53309212754507e-06	0.000290846999536109	16.5822397624607
8	113980001	113981000	*	4.26354458543064e-12	8.94480532029792e-10	17.18935572983
8	114157001	114158000	*	0.00181773759247757	0.0207297609154605	16.6774124325424
8	114161001	114162000	*	1.55185618715213e-06	7.78686632219589e-05	17.5035612534822
8	114201001	114202000	*	1.30015608744915e-07	9.31493000684661e-06	-25.6709956698267
8	114368001	114369000	*	0.00398658507389121	0.0362287170589869	15.3241588283568
8	114489001	114490000	*	1.419244439787e-05	0.000488608051377591	19.6006305832895
8	114502001	114503000	*	0.00046711719870868	0.00757918670958219	17.037290455012
8	114625001	114626000	*	2.5134454633241e-06	0.000116663364845638	15.2169537714313
8	114809001	114810000	*	0.000580629044142615	0.00892591786477153	22.4667773909233
8	114899001	114900000	*	7.80762212414119e-10	1.00531973159386e-07	-16.5593510131324
8	115032001	115033000	*	0.00613130444183279	0.0488931547008553	-15.0745404520061
8	115231001	115232000	*	6.67204159330218e-06	0.000263072594734945	15.0928539592928
8	115266001	115267000	*	0.00600560677906287	0.0481951102097427	16.1558109549462
8	115308001	115309000	*	4.56102917818872e-11	7.75152629706616e-09	18.434818724571
8	115713001	115714000	*	0.0016525028550708	0.0193338276818349	22.5735616965656
8	115767001	115768000	*	0.000120804222235304	0.00268824563246449	-16.4917501700412
8	115804001	115805000	*	4.22610533687541e-16	1.70306848512492e-13	28.1762640098611
8	115864001	115865000	*	8.03836770748575e-13	1.92170127778417e-10	20.644580738355
8	115867001	115868000	*	3.50627319105503e-18	1.89037225800726e-15	15.6660283497211
8	115875001	115876000	*	5.42138577656455e-10	7.2262304228045e-08	22.2616543127347
8	115884001	115885000	*	1.46419599259558e-08	1.37274618016621e-06	17.1570853389035
8	115891001	115892000	*	4.92312060100679e-07	2.93062044099138e-05	20.9035785551763
8	115906001	115907000	*	1.16741341153072e-07	8.48469491617477e-06	15.2978785236785
8	115909001	115910000	*	4.42060804133129e-13	1.1068778670488e-10	22.4590792679762
8	115926001	115927000	*	1.74356850243521e-11	3.23704443796044e-09	19.876636004438
8	115927001	115928000	*	1.42449693406102e-07	1.00804323687035e-05	20.6168830329964
8	115928001	115929000	*	1.50021888841478e-21	1.19155737351216e-18	16.1293837785516
8	115937001	115938000	*	2.91316392760061e-29	4.89291728738791e-26	15.9489509942517
8	115991001	115992000	*	2.39270126561336e-09	2.74842282621389e-07	15.9453781512605
8	116011001	116012000	*	4.44309510993827e-13	1.11165908930722e-10	15.7276057269062
8	116014001	116015000	*	3.12262169789503e-08	2.67952092268302e-06	18.4218574771767
8	116017001	116018000	*	0.000836857132470544	0.0117242726404672	19.1333333260433
8	116034001	116035000	*	2.8165496603944e-08	2.44804804525415e-06	37.4999999997423
8	116036001	116037000	*	3.69583845261701e-08	3.10891804281121e-06	16.3934426229508
8	116196001	116197000	*	1.86442329312039e-05	0.000609275313223006	22.0925470665752
8	116216001	116217000	*	7.9228320807659e-06	0.000303069480842882	27.4531358481832
8	116366001	116367000	*	0.00105092838976263	0.0138727500040705	-20.2556022196001
8	116392001	116393000	*	6.03679881784662e-06	0.000242066353735342	15.4234427240562
8	116441001	116442000	*	1.19633251733143e-42	5.00253597220924e-39	19.5417861051905
8	116442001	116443000	*	3.12369651698944e-17	1.4809812348482e-14	19.110541427646
8	116514001	116515000	*	1.08144746166013e-06	5.72503341675904e-05	16.795696795471
8	116677001	116678000	*	5.30178105867182e-25	6.06475176584032e-22	19.0379271845313
8	117287001	117288000	*	0.000234680915156442	0.0044896011005694	-16.9201021699172
8	117409001	117410000	*	7.39534219645002e-17	3.33041591199783e-14	-26.4671860410018
8	117413001	117414000	*	3.4893516304174e-05	0.00100874550125593	15.1266158183978
8	117444001	117445000	*	0.00300867656645431	0.0297181337559315	21.8181818181818
8	117960001	117961000	*	7.62576582482769e-11	1.23493036557348e-08	15.7580351728312
8	118198001	118199000	*	0.00153653869814696	0.0183331158689382	17.7672955974194
8	118215001	118216000	*	0.0001725094615177	0.00354541108216212	15.9786002046712
8	118871001	118872000	*	0.000159035277350709	0.00332832686031177	15.0943395506574
8	119200001	119201000	*	2.93585643765349e-21	2.26259258400486e-18	23.5039261051966
8	119294001	119295000	*	1.50942823494342e-05	0.000513311322703555	17.4794018919717
8	119465001	119466000	*	2.86065953589137e-06	0.00012998589040316	-22.5
8	119601001	119602000	*	1.28314280711909e-07	9.20964869317943e-06	-15.944772673744
8	119668001	119669000	*	0.000527542195375648	0.00830105553585262	15.4488680718185
8	120184001	120185000	*	7.5218411035374e-06	0.00029048104808025	-17.0157068062805
8	120215001	120216000	*	4.24982589684762e-07	2.58451359940136e-05	-16.2575494320372
8	120663001	120664000	*	4.62995892606866e-07	2.78251552991473e-05	20.0016401508939
8	121316001	121317000	*	3.84524315332562e-10	5.29997088562135e-08	-17.2230088495023
8	121932001	121933000	*	6.53904569231792e-09	6.71799313473958e-07	16.3020194725409
8	121978001	121979000	*	0.00102058186527299	0.0135741419638139	15.0077398652366
8	122160001	122161000	*	0.000229326335124139	0.00441188793617014	16.1723411723412
8	122166001	122167000	*	3.53697951804484e-15	1.24978265574551e-12	20.3582376502741
8	122328001	122329000	*	9.72583664379505e-06	0.000358593279348816	-17.2814637594667
8	122512001	122513000	*	5.88905371040512e-24	6.03838279310956e-21	16.9593670857706
8	122528001	122529000	*	1.57862567382515e-09	1.89336723669277e-07	15.359657177839
8	122573001	122574000	*	8.36365858820401e-08	6.34220040653062e-06	15.005862295223
8	122736001	122737000	*	3.32891637424724e-11	5.83180505734574e-09	16.8775190326915
8	122901001	122902000	*	8.53390706738307e-08	6.45307541330669e-06	25.0644745325594
8	122982001	122983000	*	0.000382609678236061	0.00651395538195831	-24.1673856773052
8	123446001	123447000	*	8.05400204404047e-11	1.29821019940091e-08	18.5629320665817
8	123506001	123507000	*	0.000814020602150368	0.01148380198497	-18.469387755102
8	123795001	123796000	*	9.86307107623088e-29	1.59134612580695e-25	19.3930106491516
8	124263001	124264000	*	2.07343206151514e-07	1.39439875065375e-05	-17.4518785736484
8	124850001	124851000	*	1.04473862342682e-10	1.64187221900625e-08	17.5228125753245
8	124937001	124938000	*	5.83658629843872e-08	4.62873071613006e-06	15.4138855966565
8	125019001	125020000	*	1.05031059712121e-06	5.58750149203614e-05	17.8915722520373
8	125212001	125213000	*	9.80329938751638e-07	5.26920659701248e-05	16.3347805823337
8	125377001	125378000	*	9.72775176056488e-08	7.23206182170247e-06	29.9264705839366
8	125382001	125383000	*	3.1138359165583e-20	2.14671925632326e-17	24.0281499745346
8	125663001	125664000	*	6.50289435083152e-15	2.19512495416447e-12	17.365676445844
8	125758001	125759000	*	0.000234802567953473	0.00449143681169379	-18.2378280893702
8	126297001	126298000	*	1.83259913187824e-10	2.72534205486408e-08	16.4985227150286
8	126308001	126309000	*	1.44882298276787e-21	1.15283130546105e-18	15.0622327225339
8	126319001	126320000	*	5.39441107035316e-32	1.1233734655975e-28	22.035197275039
8	126333001	126334000	*	1.18791175572118e-17	5.98829490828017e-15	16.8626611207495
8	126424001	126425000	*	5.43244206949434e-26	6.9214518855874e-23	16.1250222453352
8	126446001	126447000	*	7.06957005911086e-23	6.48312956440682e-20	18.4574595089339
8	126447001	126448000	*	3.62290928233352e-20	2.47683995488259e-17	16.255662690559
8	126483001	126484000	*	9.88281693141675e-40	3.53012874357382e-36	-37.3399743742442
8	126616001	126617000	*	3.37053996258859e-30	6.1071249166782e-27	17.8774570263877
8	126660001	126661000	*	1.04160243031076e-21	8.43394945238145e-19	17.474481905351
8	126661001	126662000	*	9.6614314952881e-30	1.69096850659167e-26	-24.0852402419109
8	126882001	126883000	*	2.28082060216254e-13	6.01301370128973e-11	-16.3009561755088
8	126908001	126909000	*	6.22151566858868e-10	8.18163879347925e-08	-23.1314542068732
8	126965001	126966000	*	2.53543481412931e-46	1.30599201222144e-42	-51.1770143044739
8	126995001	126996000	*	2.04795368060726e-14	6.42042661970104e-12	17.8974281800822
8	127032001	127033000	*	1.02909309320342e-16	4.52779892146044e-14	-15.3184310259158
8	127039001	127040000	*	3.93407512478307e-47	2.12670260969299e-43	-36.866667855101
8	127045001	127046000	*	1.89583597689909e-13	5.06323195069895e-11	-17.36820155754
8	127068001	127069000	*	1.09361811480128e-12	2.5552887718335e-10	-15.9453787437612
8	127072001	127073000	*	3.85847225734827e-20	2.62624329861409e-17	-15.7087133487118
8	127108001	127109000	*	2.37757985694507e-11	4.29076900948042e-09	-18.2561910044964
